Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine(cc),Power(bhp),Seats,Price,Brand,Model,Region
2011,82000,Diesel,Automatic,Second,12.35,2179,187.74,5.0,13.9,Land,Rover,West
2010,85000,Petrol,Manual,First,15.3,1596,101.0,5.0,1.46,Ford,Fiesta,West
2012,83000,Diesel,Automatic,First,19.08,1582,126.32,5.0,6.0,Hyundai,Verna,West
2016,26000,Petrol,Manual,First,21.7,999,67.0,5.0,3.0,Renault,KWID,North
2012,27000,Diesel,Manual,First,22.3,1248,88.8,5.0,3.5,Tata,Indica,North
2018,37746,Diesel,Manual,First,21.19,1396,88.73,5.0,7.59,Hyundai,i20,South
2009,63274,Petrol,Manual,Second,15.0,1586,104.68,5.0,1.99,Maruti,SX4,West
2016,25000,Petrol,Manual,First,25.17,799,53.3,5.0,3.8,Renault,KWID,South
2013,197000,Diesel,Manual,First,11.68,2498,112.0,7.0,4.0,Mahindra,Xylo,South
2013,45010,Petrol,Manual,Second,21.1,814,55.2,5.0,2.95,Hyundai,EON,South
2013,75348,Diesel,Manual,First,25.8,1498,98.6,5.0,3.75,Honda,Amaze,North
2010,90110,Diesel,Manual,First,22.07,1199,73.9,5.0,2.5,Volkswagen,Polo,East
2011,102013,Petrol,Manual,First,17.0,1497,118.0,5.0,3.75,Honda,City,West
2015,36000,Diesel,Automatic,First,12.55,2982,168.5,7.0,22.0,Toyota,Fortuner,West
2017,37578,Petrol,Manual,First,18.0,1198,86.7,5.0,6.14,Honda,Amaze,South
2015,46001,Diesel,Automatic,First,20.58,1995,143.0,5.0,16.0,BMW,1,West
2014,46559,Petrol,Automatic,First,23.1,998,67.04,5.0,3.75,Maruti,Celerio,South
2015,48000,Diesel,Manual,First,12.99,2494,100.6,8.0,11.75,Toyota,Innova,West
2013,46000,Diesel,Automatic,Second,16.36,2179,187.7,5.0,24.0,Jaguar,XF,West
2017,15000,Petrol,Manual,First,17.5,1199,88.7,5.0,8.9,Honda,WRV,South
2012,85000,Diesel,Automatic,Third,17.05,1995,184.0,5.0,10.0,BMW,X1,South
2014,32000,Petrol,Automatic,First,14.3,1598,103.5,5.0,5.55,Skoda,Rapid,West
2012,60818,Petrol,Manual,First,16.09,1598,103.5,5.0,3.59,Volkswagen,Vento,South
2019,35188,Diesel,Manual,First,22.77,1498,98.59,5.0,11.13,Ford,EcoSport,South
2012,110000,Diesel,Manual,First,15.1,2179,140.0,7.0,7.2,Mahindra,XUV500,North
2014,61000,Diesel,Manual,First,18.6,1388,67.0,5.0,2.98,Ford,Fiesta,West
2010,75000,Petrol,Manual,Second,17.92,1086,62.1,5.0,1.7,Hyundai,Santro,West
2015,55000,Diesel,Automatic,First,12.0,2987,224.0,7.0,52.0,Mercedes-Benz,GL-Class,North
2003,69966,Petrol,Manual,First,19.7,796,46.3,5.0,0.95,Maruti,Alto,West
2016,42000,Petrol,Manual,First,17.8,1497,117.3,5.0,9.25,Honda,City,West
2014,48000,Diesel,Automatic,First,13.01,2199,194.3,7.0,16.25,Hyundai,Santa,South
2015,35000,Diesel,Automatic,First,17.9,2143,136.0,5.0,20.99,Mercedes-Benz,GLA,East
2005,128000,Diesel,Manual,Second,12.8,2494,102.0,8.0,4.25,Toyota,Innova,South
2008,78000,Diesel,Automatic,Second,16.07,1995,181.0,5.0,7.2,BMW,3,South
2011,53080,Petrol,Manual,First,18.6,1197,85.8,5.0,4.4,Maruti,Swift,South
2011,66000,Petrol,Manual,Second,15.04,1598,103.6,5.0,4.25,Volkswagen,Vento,West
2012,25000,Petrol,Manual,First,16.02,1373,93.7,7.0,5.35,Maruti,Ertiga,West
2016,36139,Petrol,Automatic,Second,18.9,1197,82.0,5.0,6.3,Hyundai,Grand,South
2017,44000,Diesel,Manual,First,19.67,1582,126.2,5.0,12.5,Hyundai,Creta,North
2008,50000,Diesel,Automatic,Second,16.77,2967,241.38,5.0,7.5,Audi,A6,West
2016,81177,Diesel,Manual,First,16.0,1997,140.0,7.0,11.25,Mahindra,XUV500,North
2016,26000,Petrol,Automatic,First,16.05,1499,110.4,5.0,7.65,Ford,EcoSport,West
2016,100000,Diesel,Manual,First,24.4,1120,71.0,5.0,4.5,Hyundai,Xcent,West
2014,75000,Diesel,Automatic,First,21.21,1498,103.2,5.0,7.5,Volkswagen,Vento,South
2004,119859,Petrol,Automatic,First,13.0,2987,210.0,5.0,7.1,Mercedes-Benz,S-Class,South
2010,55980,Petrol,Manual,First,20.36,1197,78.9,5.0,2.25,Hyundai,i10,West
2015,30000,Diesel,Automatic,First,17.11,1968,174.33,5.0,27.0,Audi,A4,South
2012,49700,Diesel,Manual,Second,21.9,1396,88.76,5.0,4.18,Hyundai,i20,West
2013,79000,Diesel,Manual,First,23.5,1396,88.7,5.0,6.5,Hyundai,Verna,South
2010,65100,Petrol,Manual,First,17.0,1497,118.0,5.0,3.15,Honda,City,North
2016,54161,Diesel,Manual,First,25.47,1248,88.5,7.0,7.64,Maruti,Ertiga,West
2011,28619,Petrol,Manual,First,19.7,796,46.3,5.0,2.4,Maruti,Alto,South
2016,9000,Petrol,Automatic,First,20.51,998,67.0,5.0,4.25,Maruti,WagonR,West
2016,42876,Diesel,Automatic,First,19.08,1582,126.2,5.0,9.31,Hyundai,Verna,South
2011,64000,Petrol,Manual,First,19.7,796,46.3,5.0,2.39,Maruti,Alto,South
2018,20488,Petrol,Manual,Second,16.09,1598,103.5,5.0,7.64,Volkswagen,Vento,South
2016,21000,Petrol,Manual,First,21.4,1197,83.1,5.0,6.21,Maruti,Baleno,North
2012,119203,Diesel,Automatic,First,0.0,2179,115.0,5.0,16.5,Land,Rover,North
2011,55987,Petrol,Automatic,First,13.7,1997,153.86,5.0,8.22,Honda,CR-V,South
2017,72668,Diesel,Manual,First,14.24,2755,174.5,7.0,28.85,Toyota,Fortuner,South
2015,32000,Petrol,Automatic,First,15.6,1497,116.3,5.0,8.5,Honda,City,West
2014,3000,Petrol,Automatic,Second,12.0,5461,421.0,2.0,90.0,Mercedes-Benz,SLK-Class,South
2015,10400,Petrol,Manual,First,17.4,1497,117.3,5.0,6.51,Honda,City,West
2013,35000,Diesel,Manual,First,22.9,1248,74.0,5.0,4.65,Maruti,Swift,West
2013,55101,Petrol,Automatic,First,14.53,1794,138.1,5.0,8.4,Toyota,Corolla,South
2014,57464,Diesel,Manual,First,23.59,1364,67.06,5.0,5.75,Toyota,Etios,South
2006,110000,Petrol,Manual,First,18.9,998,67.1,5.0,1.11,Maruti,WagonR,North
2014,72000,Petrol,Automatic,First,12.0,1991,184.0,5.0,17.25,Mercedes-Benz,E-Class,West
2012,16000,Diesel,Automatic,First,16.36,2179,187.7,5.0,32.0,Jaguar,XF,North
2011,62020,Petrol,Manual,First,17.0,1197,80.0,5.0,3.45,Hyundai,i20,South
2014,85000,Diesel,Automatic,Second,12.39,2179,147.51,5.0,23.0,Land,Rover,West
2018,14223,Petrol,Manual,First,18.6,1197,81.86,5.0,7.32,Hyundai,Elite,South
2014,41210,Petrol,Manual,First,18.0,1198,86.7,5.0,4.4,Honda,Amaze,North
2015,20000,Diesel,Automatic,First,0.0,2987,165.0,5.0,47.35,Mercedes-Benz,M-Class,South
2016,18043,Petrol,Manual,First,22.74,796,47.3,5.0,4.12,Maruti,Alto,South
2016,80000,Diesel,Automatic,First,11.36,2755,171.5,7.0,19.5,Toyota,Innova,South
2016,21000,Petrol,Automatic,First,18.9,1197,82.0,5.0,6.2,Hyundai,Grand,South
2016,49000,Diesel,Automatic,First,16.55,2993,258.0,5.0,45.0,BMW,X3,South
2010,95000,Petrol,Manual,Second,18.5,1197,80.0,5.0,2.8,Hyundai,i20,South
2015,32000,Petrol,Automatic,First,18.9,1197,82.0,5.0,4.8,Hyundai,Grand,West
2014,122800,Diesel,Manual,First,25.01,1498,89.75,5.0,5.65,Ford,Fiesta,South
2015,69000,Diesel,Manual,First,26.59,1248,74.0,5.0,5.9,Maruti,Swift,West
2015,65000,Diesel,Manual,Second,23.59,1364,67.04,5.0,5.0,Toyota,Etios,West
2015,23000,Petrol,Manual,First,19.1,1197,82.0,5.0,4.9,Hyundai,Xcent,West
2009,70000,Petrol,Manual,First,13.5,1799,130.0,5.0,4.25,Honda,Civic,West
2014,250000,Diesel,Manual,First,12.99,2494,100.6,8.0,10.9,Toyota,Innova,South
2012,56000,Petrol,Manual,First,13.2,1495,94.0,5.0,2.45,Hyundai,Accent,North
2013,30000,Petrol,Manual,First,22.74,796,47.3,5.0,2.5,Maruti,Alto,West
2010,35000,Petrol,Automatic,First,8.1,5461,387.3,2.0,29.5,Mercedes-Benz,SL-Class,East
2013,92250,Diesel,Manual,Second,22.7,1498,89.84,5.0,5.75,Ford,Ecosport,North
2018,40000,Petrol,Manual,First,20.14,1197,81.86,5.0,5.0,Hyundai,Xcent,West
2014,96848,Petrol,Automatic,First,14.3,1598,103.6,5.0,4.62,Skoda,Rapid,South
2016,42000,Diesel,Automatic,First,15.73,1968,174.33,5.0,23.5,Audi,Q3,North
2013,55886,Diesel,Manual,First,16.0,2179,140.0,7.0,7.25,Mahindra,XUV500,East
2019,12336,Petrol,Manual,First,17.0,1591,121.3,5.0,11.88,Hyundai,Verna,South
2009,60000,Petrol,Manual,Third,13.9,1599,103.2,5.0,2.25,Hyundai,Verna,South
2003,83000,Petrol,Manual,Second,14.2,1597,92.0,5.0,0.85,Ford,Ikon,West
2018,24000,Petrol,Manual,First,19.69,1198,67.04,5.0,4.0,Nissan,Micra,West
2016,32198,Petrol,Automatic,First,16.5,1198,86.8,5.0,5.1,Honda,Brio,West
2014,92247,Diesel,Manual,First,12.99,2494,100.6,7.0,12.5,Toyota,Innova,South
2011,121311,Diesel,Manual,First,20.64,1498,108.5,5.0,2.9,Volkswagen,Vento,South
2016,66296,Diesel,Manual,First,16.0,2179,140.0,7.0,15.96,Mahindra,XUV500,South
2015,41000,Petrol,Automatic,First,16.9,1197,82.0,5.0,5.45,Hyundai,Xcent,West
2017,38681,Diesel,Manual,First,13.5,2198,157.7,7.0,23.86,Ford,Endeavour,South
2008,43761,Petrol,Manual,First,18.0,995,62.0,5.0,1.75,Chevrolet,Spark,South
2017,17400,Diesel,Manual,First,24.52,1248,88.5,7.0,9.75,Maruti,Ertiga,South
2013,61510,Diesel,Manual,First,25.8,1498,98.6,5.0,4.75,Honda,Amaze,South
2014,60000,Petrol,Manual,First,17.4,1497,117.3,5.0,6.25,Honda,City,North
2014,35165,Diesel,Automatic,Second,23.8,1998,112.0,5.0,22.0,Mini,Cooper,South
2016,41617,Petrol,Automatic,First,14.53,1794,138.1,5.0,14.14,Toyota,Corolla,South
2014,65000,Petrol,Automatic,First,13.7,1798,157.75,5.0,11.95,Skoda,Superb,North
2011,68000,Petrol,Manual,First,18.9,998,67.1,5.0,2.5,Maruti,WagonR,North
2013,49000,Petrol,Manual,First,19.81,1086,68.05,5.0,2.75,Hyundai,i10,West
2019,16698,Petrol,Manual,First,23.84,1199,84.0,5.0,5.85,Tata,Tiago,South
2016,30965,Petrol,Manual,First,21.4,1197,83.1,5.0,6.25,Maruti,Baleno,West
2014,56058,Petrol,Manual,First,15.04,1598,103.2,5.0,4.95,Volkswagen,Vento,West
2017,15356,Petrol,Manual,First,18.9,1197,81.86,5.0,4.75,Hyundai,Grand,West
2013,54000,Diesel,Manual,First,20.0,1399,68.05,5.0,2.55,Ford,Figo,North
2011,47000,Petrol,Automatic,Second,13.9,1799,130.3,5.0,4.5,Honda,Civic,West
2015,21652,Petrol,Manual,First,22.74,796,47.3,5.0,3.01,Maruti,Alto,South
2016,52000,Diesel,Automatic,First,15.68,1999,177.0,5.0,42.0,Land,Rover,South
2010,35010,Diesel,Automatic,First,12.4,2698,179.5,5.0,11.5,Audi,A6,East
2006,76662,Diesel,Automatic,First,11.0,2987,198.5,5.0,10.99,Mercedes-Benz,E-Class,South
2009,89000,Petrol,Automatic,First,17.0,1497,118.0,5.0,3.71,Honda,City,North
2006,80000,Petrol,Automatic,Third,10.1,2354,152.0,5.0,2.0,Honda,CR-V,North
2018,39023,Diesel,Manual,First,28.09,1248,88.5,5.0,9.48,Maruti,Ciaz,South
2004,62000,Petrol,Manual,Second,18.9,998,67.1,5.0,1.25,Maruti,WagonR,North
2015,78046,Diesel,Manual,First,19.67,1582,126.2,5.0,10.9,Hyundai,Creta,North
2015,34400,Diesel,Manual,First,28.09,1248,88.5,5.0,5.5,Maruti,Ciaz,East
2016,64624,Petrol,Manual,First,21.1,814,55.2,5.0,3.71,Hyundai,EON,South
2014,69192,Petrol,Manual,First,16.02,1373,93.7,7.0,6.25,Maruti,Ertiga,West
2012,55000,Diesel,Manual,First,20.54,1598,103.6,5.0,4.9,Volkswagen,Vento,South
2005,81000,Petrol,Manual,Second,12.8,1493,100.0,5.0,1.1,Honda,City,West
2016,36733,Petrol,Manual,First,16.47,1198,73.9,5.0,4.72,Volkswagen,Polo,South
2017,24310,CNG,Manual,First,46.815999999999995,796,40.3,4.0,3.7,Maruti,Alto,South
2016,43022,Diesel,Automatic,First,17.9,2143,136.0,5.0,24.85,Mercedes-Benz,GLA,West
2013,74000,Diesel,Manual,First,14.66,2199,194.3,7.0,12.25,Hyundai,Santa,North
2014,47000,Diesel,Manual,First,22.9,1248,74.0,5.0,3.9,Maruti,Swift,East
2017,37460,Petrol,Manual,First,18.6,1197,81.86,5.0,6.28,Hyundai,Elite,South
2011,130000,Diesel,Manual,First,14.0,2498,112.0,8.0,2.75,Mahindra,Xylo,West
2017,31576,Petrol,Manual,First,18.9,1197,82.0,5.0,7.85,Hyundai,Grand,South
2011,66000,Petrol,Manual,First,15.04,1598,103.6,5.0,2.95,Volkswagen,Vento,West
2008,79000,Petrol,Automatic,Second,11.7,2354,177.6,5.0,4.85,Honda,Accord,West
2011,47140,Diesel,Automatic,Second,13.5,2925,281.61,5.0,30.0,Mercedes-Benz,S-Class,South
2016,36610,Diesel,Automatic,First,15.0,2143,107.3,5.0,19.9,Mercedes-Benz,B,South
2016,93000,Diesel,Manual,First,20.5,1582,126.2,5.0,10.8,Hyundai,Creta,South
2007,52195,Petrol,Manual,First,19.7,796,46.3,5.0,1.75,Maruti,Alto,South
2016,20003,Diesel,Automatic,First,20.38,1968,143.0,5.0,19.25,Audi,A3,West
2013,66314,Diesel,Manual,First,19.87,1461,83.8,5.0,5.5,Renault,Duster,North
2009,76000,Diesel,Manual,First,17.8,1399,68.0,5.0,2.75,Ford,Fiesta,South
2015,29000,Diesel,Manual,First,19.67,1582,126.2,5.0,13.0,Hyundai,Creta,South
2011,30000,Diesel,Manual,First,20.0,1399,68.0,5.0,3.2,Ford,Figo,West
2013,56526,Petrol,Manual,First,15.26,1598,103.5,5.0,5.84,Volkswagen,Polo,South
2015,38000,Diesel,Automatic,Second,16.8,1969,150.0,5.0,24.0,Volvo,V40,South
2012,41000,Diesel,Automatic,First,19.08,1582,126.32,5.0,6.25,Hyundai,Verna,South
2009,53000,Diesel,Automatic,First,14.49,2993,258.0,5.0,36.0,BMW,7,South
2003,125000,Diesel,Manual,Third,14.8,1998,68.0,5.0,3.0,Mitsubishi,Lancer,South
2010,242000,Diesel,Manual,First,11.5,2982,171.0,7.0,11.0,Toyota,Fortuner,South
2015,90000,Diesel,Manual,First,26.21,1248,88.5,5.0,6.5,Maruti,Ciaz,South
2018,11000,Diesel,Manual,First,24.3,1248,88.5,5.0,9.4,Maruti,Vitara,South
2018,21936,Diesel,Automatic,First,21.76,1995,190.0,5.0,37.92,BMW,3,South
2013,41000,Petrol,Automatic,First,14.4,1598,103.6,5.0,5.25,Volkswagen,Vento,West
2011,47000,Petrol,Manual,First,17.0,1197,80.0,5.0,4.5,Hyundai,i20,South
2009,110000,Diesel,Automatic,First,11.0,2993,235.0,5.0,18.0,BMW,X5,South
2015,45960,Petrol,Manual,First,19.1,1197,82.0,5.0,5.56,Hyundai,Xcent,South
2013,48000,Diesel,Automatic,First,14.21,2143,203.0,5.0,22.0,Mercedes-Benz,E-Class,South
2011,68000,Diesel,Automatic,First,12.39,2179,147.51,5.0,22.0,Land,Rover,South
2011,41000,Petrol,Manual,First,20.36,1197,78.9,5.0,2.65,Hyundai,i10,West
2013,69573,Diesel,Manual,Second,22.32,1582,126.32,5.0,5.85,Hyundai,Verna,North
2012,115000,Diesel,Manual,First,19.33,1968,138.1,5.0,6.95,Volkswagen,Jetta,South
2012,47629,Diesel,Manual,First,15.1,2179,140.0,7.0,6.5,Mahindra,XUV500,East
2004,66624,Petrol,Manual,Third,19.7,796,35.0,8.0,0.85,Maruti,Omni,North
2013,80000,Petrol,Automatic,Second,14.67,1798,177.46,5.0,7.25,Skoda,Superb,North
2012,94868,Diesel,Manual,First,22.9,1248,74.0,5.0,4.5,Maruti,Swift,West
2010,76477,Diesel,Manual,First,10.5,2179,120.0,8.0,4.25,Mahindra,Scorpio,West
2016,28000,Petrol,Automatic,First,13.7,1991,183.0,5.0,26.0,Mercedes-Benz,GLA,South
2017,28599,Diesel,Manual,First,16.55,2498,105.0,6.0,9.66,Mahindra,Thar,South
2013,45348,Diesel,Manual,Second,19.01,1461,108.45,5.0,6.85,Renault,Duster,South
2013,80127,Diesel,Automatic,First,12.8,1968,167.6,5.0,23.68,Audi,Q5,South
2013,68000,Diesel,Automatic,Second,12.39,2179,147.51,5.0,15.75,Land,Rover,North
2012,75000,Diesel,Manual,Third,20.54,1598,103.6,5.0,3.5,Volkswagen,Vento,West
2006,48000,Petrol,Automatic,Second,11.62,2979,306.0,5.0,6.99,BMW,5,North
2019,41871,Diesel,Manual,First,22.7,1582,126.2,5.0,15.57,Hyundai,Elantra,South
2015,84931,Diesel,Manual,First,15.3,2956,83.8,7.0,5.29,Tata,Sumo,South
2016,15000,Petrol,Manual,First,22.7,799,53.64,5.0,2.25,Datsun,redi-GO,East
2009,110000,Diesel,Automatic,First,11.7,2993,245.0,5.0,20.0,BMW,X5,South
2011,5900,Petrol,Automatic,First,7.94,4395,450.0,4.0,47.5,BMW,6,West
2002,103653,Petrol,Manual,Second,18.9,1061,47.0,5.0,1.22,Maruti,Alto,South
2012,64806,Petrol,Manual,First,16.47,1198,73.9,5.0,3.65,Volkswagen,Polo,South
2016,35000,Petrol,Manual,First,20.62,1198,67.0,7.0,3.1,Datsun,GO,West
2016,40000,Petrol,Manual,First,15.29,1591,121.3,5.0,11.5,Hyundai,Creta,South
2015,23876,Petrol,Manual,First,24.07,998,67.1,5.0,3.46,Maruti,Alto,South
2013,67901,Diesel,Manual,First,14.66,2199,194.3,7.0,8.38,Hyundai,Santa,South
2014,68865,Diesel,Manual,First,15.11,1598,103.6,5.0,4.8,Volkswagen,Polo,West
2014,71000,Diesel,Manual,Second,25.8,1498,98.6,5.0,4.5,Honda,Amaze,West
2014,25000,Diesel,Manual,First,22.9,1248,74.0,5.0,3.95,Maruti,Swift,East
2012,180000,Diesel,Manual,First,20.5,1598,103.5,5.0,3.65,Skoda,Rapid,South
2005,131000,Diesel,Automatic,First,11.0,2987,198.5,5.0,10.0,Mercedes-Benz,E-Class,West
2011,65000,Diesel,Manual,Second,12.05,2179,120.0,8.0,4.0,Mahindra,Scorpio,North
2012,117777,Diesel,Manual,First,21.64,1461,84.8,5.0,4.75,Nissan,Sunny,South
2009,65000,Petrol,Manual,Second,17.5,1298,85.8,5.0,3.1,Maruti,Swift,South
2017,46897,Petrol,Manual,First,21.1,814,55.2,5.0,3.61,Hyundai,EON,South
2015,36695,Petrol,Manual,First,19.4,1198,86.8,5.0,4.29,Honda,Brio,South
2011,43000,Petrol,Manual,First,18.06,1198,75.0,5.0,2.13,Nissan,Micra,East
2008,54000,Petrol,Manual,First,19.7,796,46.3,5.0,1.1,Maruti,Alto,West
2011,89000,Diesel,Automatic,First,22.69,1995,190.0,5.0,13.95,BMW,3,South
2014,7000,Petrol,Manual,First,16.47,1198,74.0,5.0,5.35,Volkswagen,Polo,West
2014,58470,Petrol,Manual,First,23.1,998,67.04,5.0,3.9,Maruti,Celerio,South
2014,37000,Petrol,Manual,First,21.5,1197,81.8,5.0,2.8,Maruti,WagonR,East
2016,29000,Diesel,Manual,First,26.21,1248,88.5,5.0,8.75,Maruti,Ciaz,West
2013,52000,Diesel,Automatic,First,16.55,1968,147.51,5.0,19.5,Audi,A4,South
2013,32807,Petrol,Manual,First,19.4,1198,86.8,5.0,2.75,Honda,Brio,East
2013,86000,Diesel,Automatic,First,11.79,2179,120.0,8.0,8.0,Mahindra,Scorpio,South
2014,66500,Diesel,Manual,First,26.0,1498,98.6,5.0,5.7,Honda,City,North
2012,94000,Diesel,Automatic,First,17.05,1995,184.0,5.0,12.5,BMW,X1,West
2011,29000,Petrol,Manual,Second,18.0,995,62.0,5.0,1.75,Chevrolet,Spark,South
2010,107389,Diesel,Manual,Second,20.0,1399,68.0,5.0,1.9,Ford,Figo,South
2015,36100,Petrol,Manual,First,20.4,1197,81.8,5.0,4.5,Maruti,Swift,West
2015,16329,Diesel,Automatic,First,19.27,2143,170.0,5.0,30.3,Mercedes-Benz,New,West
2014,36000,Diesel,Automatic,First,19.3,1968,141.0,5.0,16.0,Skoda,Octavia,South
2017,41816,Diesel,Automatic,First,18.56,1995,190.0,5.0,32.78,BMW,X3,South
2015,54680,Petrol,Manual,First,21.1,814,55.2,5.0,2.5,Hyundai,EON,North
2017,14000,Diesel,Automatic,First,18.25,1968,187.74,5.0,43.0,Audi,A4,South
2017,23977,Petrol,Manual,First,18.16,1196,86.8,5.0,5.38,Ford,Figo,South
2013,30131,Petrol,Manual,First,20.92,998,67.1,5.0,2.65,Maruti,Alto,South
2017,2530,Petrol,Manual,First,24.7,796,47.3,5.0,3.3,Maruti,Alto,South
2015,39000,Diesel,Automatic,First,19.27,2143,167.62,5.0,34.0,Mercedes-Benz,New,South
2001,140000,Petrol,Manual,Third,20.3,1086,68.0,5.0,0.7,Hyundai,Santro,South
2017,32257,Diesel,Manual,First,24.4,1120,71.0,5.0,6.83,Hyundai,Xcent,South
2016,46983,Diesel,Manual,First,25.8,1498,98.6,5.0,5.77,Honda,Amaze,South
2008,107000,Diesel,Manual,Second,17.8,1248,75.0,5.0,3.1,Maruti,Swift,South
2017,19000,Petrol,Manual,First,16.2,1199,74.0,5.0,4.95,Volkswagen,Polo,West
2013,88000,Diesel,Automatic,First,17.11,1968,174.33,5.0,16.25,Audi,A4,South
2012,84384,Diesel,Automatic,First,10.2,4367,308.0,7.0,52.54,Land,Rover,South
2011,128000,Diesel,Manual,Third,16.0,2179,140.0,7.0,6.4,Mahindra,XUV500,South
2011,71000,Diesel,Manual,Third,13.1,2499,141.0,7.0,6.95,Ford,Endeavour,South
2008,50000,Diesel,Manual,First,17.2,1396,53.5,5.0,0.85,Tata,Indica,East
2016,16000,Petrol,Manual,First,21.4,1197,83.1,5.0,6.95,Maruti,Baleno,South
2017,82000,Diesel,Manual,First,24.4,1120,71.0,5.0,3.45,Hyundai,Xcent,East
2008,80000,Petrol,Manual,First,13.5,1799,130.0,5.0,2.75,Honda,Civic,North
2015,36000,Petrol,Manual,Second,18.6,1197,81.83,5.0,4.95,Hyundai,i20,North
2018,17477,Petrol,Manual,First,17.0,1198,108.5,5.0,9.62,Tata,Nexon,South
2016,16725,Petrol,Manual,First,18.6,1197,81.83,5.0,6.79,Hyundai,i20,South
2014,48241,Petrol,Manual,First,19.1,1197,85.8,5.0,4.5,Maruti,Swift,West
2014,52431,Petrol,Manual,First,22.5,998,67.04,5.0,3.01,Maruti,WagonR,South
2012,68000,Diesel,Manual,First,21.9,1396,88.76,5.0,4.4,Hyundai,i20,South
2012,158000,Diesel,Automatic,First,12.55,2982,168.5,7.0,17.49,Toyota,Fortuner,South
2014,31446,Petrol,Manual,First,20.36,1197,78.9,5.0,4.66,Hyundai,i10,South
2015,25000,Petrol,Manual,First,18.9,1197,82.0,5.0,5.5,Hyundai,Grand,South
2016,57000,Petrol,Manual,First,18.6,1197,81.83,5.0,6.0,Hyundai,i20,West
2018,57078,Diesel,Manual,First,24.3,1248,88.5,5.0,10.19,Maruti,Vitara,South
2016,47471,Diesel,Manual,First,25.8,1498,98.6,5.0,5.25,Honda,Amaze,South
2014,50000,Diesel,Automatic,First,15.26,2143,203.2,5.0,45.0,Mercedes-Benz,M-Class,South
2010,62000,Diesel,Manual,First,23.0,1396,90.0,5.0,2.7,Hyundai,i20,West
2013,65807,Petrol,Manual,First,19.81,1086,68.05,5.0,3.39,Hyundai,i10,South
2014,81768,Diesel,Manual,First,26.59,1248,74.0,5.0,5.69,Maruti,Swift,South
2018,9952,Petrol,Automatic,First,10.37,2979,306.0,2.0,58.54,BMW,Z4,South
2017,24000,Diesel,Manual,First,27.39,1248,74.0,5.0,8.4,Maruti,Baleno,South
2012,72921,Diesel,Manual,First,25.44,936,57.6,5.0,2.5,Chevrolet,Beat,South
2012,59000,Petrol,Manual,First,19.4,1198,86.8,5.0,3.25,Honda,Brio,West
2014,33000,Diesel,Manual,Second,20.0,1399,68.05,5.0,3.25,Ford,Figo,West
2016,36789,Petrol,Automatic,First,23.1,998,67.04,5.0,4.25,Maruti,Celerio,West
2014,41000,Diesel,Automatic,First,14.84,2143,170.0,5.0,18.5,Mercedes-Benz,New,North
2015,46650,Petrol,Manual,First,19.4,1198,86.8,5.0,4.25,Honda,Brio,North
2018,3000,Petrol,Automatic,First,21.4,1197,83.1,5.0,8.85,Maruti,Baleno,West
2014,14799,Petrol,Manual,First,21.1,814,55.2,5.0,4.14,Hyundai,EON,South
2015,68525,Diesel,Manual,First,23.0,1396,90.0,5.0,7.0,Hyundai,i20,South
2018,15000,Diesel,Automatic,First,10.91,3198,197.0,7.0,33.0,Ford,Endeavour,South
2017,29000,Petrol,Manual,First,17.4,1497,117.3,5.0,10.0,Honda,City,West
2012,77407,Diesel,Manual,Second,21.5,1248,88.8,5.0,3.53,Maruti,SX4,South
2007,118000,Petrol,Manual,First,12.9,1598,102.5,5.0,1.35,Chevrolet,Optra,North
2013,75000,Diesel,Manual,First,20.54,1598,103.6,5.0,4.5,Volkswagen,Vento,North
2012,69000,Petrol,Manual,First,16.8,1497,116.3,5.0,4.9,Honda,City,West
2016,52553,Diesel,Manual,First,19.67,1582,126.2,5.0,12.26,Hyundai,Creta,South
2014,58000,Diesel,Manual,Second,24.4,1120,71.0,5.0,3.99,Hyundai,Xcent,West
2017,24000,Diesel,Automatic,First,17.9,2143,170.0,5.0,46.95,Mercedes-Benz,GLC,West
2015,65542,Diesel,Manual,First,20.0,1399,68.0,5.0,3.8,Ford,Figo,South
2013,68008,Diesel,Manual,Second,15.0,1896,105.0,5.0,6.75,Volkswagen,Jetta,West
2017,22251,Diesel,Manual,First,18.49,1493,100.0,7.0,8.75,Mahindra,TUV,South
2013,55000,Petrol,Manual,Second,15.8,1499,110.0,5.0,5.2,Ford,Ecosport,South
2017,19387,Petrol,Manual,First,17.1,1591,121.3,5.0,8.42,Hyundai,Verna,South
2014,58000,CNG,Manual,First,37.24,998,58.16,5.0,3.0,Maruti,WagonR,West
2016,24001,Petrol,Manual,First,18.6,1197,81.83,5.0,5.75,Hyundai,i20,West
2008,17000,Diesel,Automatic,First,15.2,1968,140.8,5.0,9.75,Audi,A4,East
2015,28500,Petrol,Manual,First,19.49,1198,67.04,5.0,3.5,Nissan,Micra,North
2014,66000,Diesel,Automatic,First,15.26,2143,203.2,5.0,30.0,Mercedes-Benz,M-Class,North
2017,22000,Diesel,Automatic,First,12.83,2179,147.5,5.0,35.0,Land,Rover,North
2018,44383,Petrol,Manual,First,15.8,1591,121.3,5.0,13.25,Hyundai,Creta,South
2013,45000,Diesel,Manual,First,20.5,1598,103.5,5.0,3.65,Skoda,Rapid,West
2015,58000,Diesel,Manual,First,23.4,1248,74.0,5.0,5.25,Maruti,Swift,North
